Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1755761281,2025-08-21T07:28:01Z,UAE2P,"28.354431,44.125214",38000,533,276
1755761314,2025-08-21T07:28:34Z,UAE2P,"28.364136,44.035",38000,533,276
1755761344,2025-08-21T07:29:04Z,UAE2P,"28.373262,43.949997",38000,534,276
1755761376,2025-08-21T07:29:36Z,UAE2P,"28.382721,43.861065",38000,535,276
1755761409,2025-08-21T07:30:09Z,UAE2P,"28.39238,43.769741",38000,536,276
1755761440,2025-08-21T07:30:40Z,UAE2P,"28.401426,43.683796",38000,537,276
1755761471,2025-08-21T07:31:11Z,UAE2P,"28.410599,43.59639",38000,538,276
1755761503,2025-08-21T07:31:43Z,UAE2P,"28.419983,43.505699",38000,538,276
1755761535,2025-08-21T07:32:15Z,UAE2P,"28.429047,43.418076",38000,538,276
1755761565,2025-08-21T07:32:45Z,UAE2P,"28.437784,43.333202",38000,536,276
1755761597,2025-08-21T07:33:17Z,UAE2P,"28.446991,43.242451",38550,532,276
1755761630,2025-08-21T07:33:50Z,UAE2P,"28.456125,43.152519",39175,526,276
1755761661,2025-08-21T07:34:21Z,UAE2P,"28.464615,43.067886",39600,525,276
1755761693,2025-08-21T07:34:53Z,UAE2P,"28.47349,42.979378",40000,523,276
1755761725,2025-08-21T07:35:25Z,UAE2P,"28.482056,42.893101",40000,522,276
1755761757,2025-08-21T07:35:57Z,UAE2P,"28.490574,42.80661",40000,523,276
1755761789,2025-08-21T07:36:29Z,UAE2P,"28.499233,42.718075",40000,524,276
1755761822,2025-08-21T07:37:02Z,UAE2P,"28.507938,42.6283",40000,526,276
1755761854,2025-08-21T07:37:34Z,UAE2P,"28.516434,42.540329",40000,527,276
1755761887,2025-08-21T07:38:07Z,UAE2P,"28.524977,42.451385",40000,529,276
1755761919,2025-08-21T07:38:39Z,UAE2P,"28.533463,42.362118",40000,528,276
1755761951,2025-08-21T07:39:11Z,UAE2P,"28.542114,42.271008",40000,529,276
1755761982,2025-08-21T07:39:42Z,UAE2P,"28.549789,42.188793",40000,529,276
1755762015,2025-08-21T07:40:15Z,UAE2P,"28.558308,42.098103",40000,528,276
1755762045,2025-08-21T07:40:45Z,UAE2P,"28.566082,42.013821",40000,527,276
1755762076,2025-08-21T07:41:16Z,UAE2P,"28.574089,41.926521",40000,526,275
1755762109,2025-08-21T07:41:49Z,UAE2P,"28.582214,41.837681",40000,525,275
1755762139,2025-08-21T07:42:19Z,UAE2P,"28.589813,41.75391",40000,523,275
1755762172,2025-08-21T07:42:52Z,UAE2P,"28.597824,41.665123",40000,524,275
1755762205,2025-08-21T07:43:25Z,UAE2P,"28.605835,41.574905",40000,525,275
1755762236,2025-08-21T07:43:56Z,UAE2P,"28.613388,41.490238",40000,526,275
1755762268,2025-08-21T07:44:28Z,UAE2P,"28.621399,41.399441",40000,526,275
1755762299,2025-08-21T07:44:59Z,UAE2P,"28.628695,41.315487",40000,527,275
1755762330,2025-08-21T07:45:30Z,UAE2P,"28.636047,41.230423",40000,527,275
1755762361,2025-08-21T07:46:01Z,UAE2P,"28.643417,41.145065",40000,526,275
1755762393,2025-08-21T07:46:33Z,UAE2P,"28.651016,41.056118",40000,525,275
1755762424,2025-08-21T07:47:04Z,UAE2P,"28.658115,40.972111",40000,525,275
1755762457,2025-08-21T07:47:37Z,UAE2P,"28.665619,40.883297",40000,524,275
1755762488,2025-08-21T07:48:08Z,UAE2P,"28.672806,40.797096",40000,525,275
1755762520,2025-08-21T07:48:40Z,UAE2P,"28.679947,40.710472",40000,527,275
1755762550,2025-08-21T07:49:10Z,UAE2P,"28.686905,40.625591",40000,528,275
1755762581,2025-08-21T07:49:41Z,UAE2P,"28.693962,40.539227",40000,528,275
1755762613,2025-08-21T07:50:13Z,UAE2P,"28.701004,40.45224",40000,526,275
1755762643,2025-08-21T07:50:43Z,UAE2P,"28.707687,40.369053",40000,525,275
1755762675,2025-08-21T07:51:15Z,UAE2P,"28.714508,40.283222",40000,524,275
1755762706,2025-08-21T07:51:46Z,UAE2P,"28.721375,40.196175",40000,524,275
1755762738,2025-08-21T07:52:18Z,UAE2P,"28.728224,40.109039",40000,522,275
1755762771,2025-08-21T07:52:51Z,UAE2P,"28.735245,40.018703",40000,521,275
1755762804,2025-08-21T07:53:24Z,UAE2P,"28.742096,39.929596",40000,518,275
1755762836,2025-08-21T07:53:56Z,UAE2P,"28.7488,39.841705",40000,517,274
